,Año,Emisión,Emisión_ID,Provincia,Provincia_ID,Emisión Anual
2338,2018,As,1,Cantabria,39,0.2142
2339,2018,BaP,2,Segovia,40,0.1022
2340,2018,Cd,3,Sevilla,41,0.0611
2341,2018,Ni,4,Soria,42,1.2896
2342,2018,PM10,5,Tarragona,43,18.3206
2343,2018,PM25,6,Teruel,44,6.0666
2344,2018,Pb,7,Toledo,45,0.0014
2345,2018,As,1,Valencia,46,0.3087
2346,2018,BaP,2,Valladolid,47,0.1022
2347,2018,Cd,3,Bizkaia,48,0.7323
2348,2018,Ni,4,Zamora,49,1.5809
2349,2018,PM10,5,Zaragoza,50,13.9106
2350,2018,PM25,6,Álava,1,7.5846
2351,2018,Pb,7,Albacete,2,0.0006
2352,2018,As,1,Alicante,3,0.2237
2353,2018,BaP,2,Almería,4,0.0693
2354,2018,Cd,3,Ávila,5,0.1485
2355,2018,Ni,4,Badajoz,6,1.1487
2356,2018,PM10,5,Islas Baleares,7,17.51
2357,2018,PM25,6,Barcelona,8,13.847
2358,2018,Pb,7,Burgos,9,0.0018
2359,2018,As,1,Cáceres,10,0.2358
2360,2018,BaP,2,Cádiz,11,0.0843
2361,2018,Cd,3,Castellón,12,0.0897
2362,2018,Ni,4,Ciudad Real,13,0.3482
2363,2018,PM10,5,Córdoba,14,20.9064
2364,2018,PM25,6,A Coruña,15,11.7377
2365,2018,Pb,7,Cuenca,16,0.0026
2366,2018,As,1,Girona,17,0.5936
2367,2018,BaP,2,Granada,18,0.1753
2368,2018,Cd,3,Guadalajara,19,0.0161
2369,2018,Ni,4,Gipuzkoa,20,2.1416
2370,2018,PM10,5,Huelva,21,23.5988
2371,2018,PM25,6,Huesca,22,10.0119
2372,2018,Pb,7,Jaén,23,0.009
2373,2018,As,1,León,24,0.2113
2374,2018,BaP,2,Lleida,25,0.2629
2375,2018,Cd,3,La Rioja,26,0.1128
2376,2018,Ni,4,Lugo,27,8.3
2377,2018,PM10,5,Madrid,28,17.5118
2378,2018,PM25,6,Málaga,29,14.1109
2379,2018,Pb,7,Murcia,30,0.0015
2380,2018,As,1,Navarra,31,0.188
2381,2018,BaP,2,Ourense,32,0.4441
2382,2018,Cd,3,Asturias,33,0.3231
2383,2018,Ni,4,Palencia,34,1.8737
2384,2018,PM10,5,Las Palmas,35,25.2846
2385,2018,PM25,6,Pontevedra,36,11.6151
2386,2018,Pb,7,Salamanca,37,0.0453
2387,2018,As,1,Santa Cruz de Tenerife,38,0.1401
2388,2018,BaP,2,Cantabria,39,0.0883
2389,2018,Cd,3,Segovia,40,0.0622
2390,2018,Ni,4,Sevilla,41,1.0093
2391,2018,PM10,5,Soria,42,12.114
2392,2018,PM25,6,Tarragona,43,8.8133
2393,2018,Pb,7,Teruel,44,0.0026
2394,2018,As,1,Toledo,45,0.2485
2395,2018,BaP,2,Valencia,46,0.1051
2396,2018,Cd,3,Valladolid,47,0.107
2397,2018,Ni,4,Bizkaia,48,6.0758
2398,2018,PM10,5,Zamora,49,10.6912
2399,2018,PM25,6,Zaragoza,50,10.2728
2400,2018,Pb,7,Álava,1,0.0123
2401,2018,As,1,Albacete,2,0.3485
2402,2018,BaP,2,Alicante,3,0.0635
2403,2018,Cd,3,Almería,4,0.0846
2404,2018,Ni,4,Ávila,5,1.2441
2405,2018,PM10,5,Badajoz,6,13.9765
2406,2018,PM25,6,Islas Baleares,7,7.6258
2407,2018,Pb,7,Barcelona,8,0.0096
2408,2018,As,1,Burgos,9,0.0944
2409,2018,BaP,2,Cáceres,10,0.006
2410,2018,Cd,3,Cádiz,11,0.1299
2411,2018,Ni,4,Castellón,12,1.334
2412,2018,PM10,5,Ciudad Real,13,26.4305
2413,2018,PM25,6,Córdoba,14,10.6461
2414,2018,Pb,7,A Coruña,15,0.06
2415,2018,As,1,Cuenca,16,0.3482
2416,2018,BaP,2,Girona,17,0.3768
2417,2018,Cd,3,Granada,18,0.0379
2418,2018,Ni,4,Guadalajara,19,0.3969
2419,2018,PM10,5,Gipuzkoa,20,15.8
2420,2018,PM25,6,Huelva,21,16.5558
2421,2018,Pb,7,Huesca,22,0.0026
2422,2018,As,1,Jaén,23,0.244
2423,2018,BaP,2,León,24,0.1022
2424,2018,Cd,3,Lleida,25,0.0956
2425,2018,Ni,4,La Rioja,26,1.8498
2426,2018,PM10,5,Lugo,27,9.9156
2427,2018,PM25,6,Madrid,28,10.3515
2428,2018,Pb,7,Málaga,29,0.0022
2429,2018,As,1,Murcia,30,0.1421
2430,2018,BaP,2,Navarra,31,0.1022
2431,2018,Cd,3,Ourense,32,1.4
2432,2018,Ni,4,Asturias,33,6.8137
2433,2018,PM10,5,Palencia,34,12.3315
2434,2018,PM25,6,Las Palmas,35,7.6056
2435,2018,Pb,7,Pontevedra,36,0.06
2436,2018,As,1,Salamanca,37,0.6663
2437,2018,BaP,2,Santa Cruz de Tenerife,38,0.08
2438,2018,Cd,3,Cantabria,39,0.1128
2439,2018,Ni,4,Segovia,40,0.7124
2440,2018,PM10,5,Sevilla,41,24.5793
2441,2018,PM25,6,Soria,42,10.0119
2442,2018,Pb,7,Tarragona,43,0.0025
2443,2018,As,1,Teruel,44,0.3482
2444,2018,BaP,2,Toledo,45,0.0374
2445,2018,Cd,3,Valencia,46,0.092
2446,2018,Ni,4,Valladolid,47,1.2798
2447,2018,PM10,5,Bizkaia,48,16.5731
2448,2018,PM25,6,Zamora,49,4.2097
2449,2018,Pb,7,Zaragoza,50,0.0042
2450,2019,As,1,Álava,1,0.3449
2451,2019,BaP,2,Albacete,2,0.0759
2452,2019,Cd,3,Alicante,3,0.0665
2453,2019,Ni,4,Almería,4,5.7238
2454,2019,PM10,5,Ávila,5,13.9774
2455,2019,PM25,6,Badajoz,6,6.1887
2456,2019,Pb,7,Islas Baleares,7,0.0021
2457,2019,As,1,Barcelona,8,0.9778
2458,2019,BaP,2,Burgos,9,0.0927
2459,2019,Cd,3,Cáceres,10,0.0242
2460,2019,Ni,4,Cádiz,11,7.2567
2461,2019,PM10,5,Castellón,12,16.9569
2462,2019,PM25,6,Ciudad Real,13,15.4444
2463,2019,Pb,7,Córdoba,14,0.0266
2464,2019,As,1,A Coruña,15,1.6075
2465,2019,BaP,2,Cuenca,16,0.0927
2466,2019,Cd,3,Girona,17,0.183
2467,2019,Ni,4,Granada,18,4.3024
2468,2019,PM10,5,Guadalajara,19,7.8306
2469,2019,PM25,6,Gipuzkoa,20,8.9434
2470,2019,Pb,7,Huelva,21,0.0079
2471,2019,As,1,Huesca,22,0.4173
2472,2019,BaP,2,Jaén,23,0.4589
2473,2019,Cd,3,León,24,0.0901
2474,2019,Ni,4,Lleida,25,1.7939
2475,2019,PM10,5,La Rioja,26,17.879
2476,2019,PM25,6,Lugo,27,6.1452
2477,2019,Pb,7,Madrid,28,0.0013
2478,2019,As,1,Málaga,29,0.3554
2479,2019,BaP,2,Murcia,30,0.0338
2480,2019,Cd,3,Navarra,31,0.1134
2481,2019,Ni,4,Ourense,32,8.3
2482,2019,PM10,5,Asturias,33,14.4081
2483,2019,PM25,6,Palencia,34,4.6228
2484,2019,Pb,7,Las Palmas,35,0.0042
2485,2019,As,1,Pontevedra,36,1.8
2486,2019,BaP,2,Salamanca,37,0.0927
2487,2019,Cd,3,Santa Cruz de Tenerife,38,0.14
2488,2019,Ni,4,Cantabria,39,2.369
2489,2019,PM10,5,Segovia,40,15.5643
2490,2019,PM25,6,Sevilla,41,10.8037
2491,2019,Pb,7,Soria,42,0.0022
2492,2019,As,1,Tarragona,43,0.5746
2493,2019,BaP,2,Teruel,44,0.0927
2494,2019,Cd,3,Toledo,45,0.0304
2495,2019,Ni,4,Valencia,46,1.9857
2496,2019,PM10,5,Valladolid,47,16.5156
2497,2019,PM25,6,Bizkaia,48,11.4073
2498,2019,Pb,7,Zamora,49,0.0018
2499,2019,As,1,Zaragoza,50,0.4309
2500,2019,BaP,2,Álava,1,0.0747
2501,2019,Cd,3,Albacete,2,0.0431
2502,2019,Ni,4,Alicante,3,2.592
2503,2019,PM10,5,Almería,4,21.1915
2504,2019,PM25,6,Ávila,5,10.1008
2505,2019,Pb,7,Badajoz,6,0.0022
2506,2019,As,1,Islas Baleares,7,0.9412
2507,2019,BaP,2,Barcelona,8,0.1818
2508,2019,Cd,3,Burgos,9,0.118
2509,2019,Ni,4,Cáceres,10,0.537
2510,2019,PM10,5,Cádiz,11,21.2792
2511,2019,PM25,6,Castellón,12,11.9065
2512,2019,Pb,7,Ciudad Real,13,0.0032
2513,2019,As,1,Córdoba,14,0.6322
2514,2019,BaP,2,A Coruña,15,0.3349
2515,2019,Cd,3,Cuenca,16,0.1184
2516,2019,Ni,4,Girona,17,2.5499
2517,2019,PM10,5,Granada,18,24.4141
2518,2019,PM25,6,Guadalajara,19,4.2164
2519,2019,Pb,7,Gipuzkoa,20,0.0102
2520,2019,As,1,Huelva,21,2.4559
2521,2019,BaP,2,Huesca,22,0.0927
2522,2019,Cd,3,Jaén,23,0.1245
2523,2019,Ni,4,León,24,1.4952
2524,2019,PM10,5,Lleida,25,16.7788
2525,2019,PM25,6,La Rioja,26,13.0206
2526,2019,Pb,7,Lugo,27,0.06
2527,2019,As,1,Madrid,28,0.3108
2528,2019,BaP,2,Málaga,29,0.0964
2529,2019,Cd,3,Murcia,30,0.13
2530,2019,Ni,4,Navarra,31,1.1678
2531,2019,PM10,5,Ourense,32,16.2542
2532,2019,PM25,6,Asturias,33,6.9787
2533,2019,Pb,7,Palencia,34,0.0025
2534,2019,As,1,Las Palmas,35,0.4173
2535,2019,BaP,2,Pontevedra,36,0.2066
2536,2019,Cd,3,Salamanca,37,0.0977
2537,2019,Ni,4,Santa Cruz de Tenerife,38,2.551
2538,2019,PM10,5,Cantabria,39,19.4616
2539,2019,PM25,6,Segovia,40,10.1008
2540,2019,Pb,7,Sevilla,41,0.0048
2541,2019,As,1,Soria,42,0.1203
2542,2019,BaP,2,Tarragona,43,0.1496
2543,2019,Cd,3,Teruel,44,0.1184
2544,2019,Ni,4,Toledo,45,0.5585
2545,2019,PM10,5,Valencia,46,19.6899
2546,2019,PM25,6,Valladolid,47,10.6588
2547,2019,Pb,7,Bizkaia,48,0.0189
2548,2019,As,1,Zamora,49,0.1621
2549,2019,BaP,2,Zaragoza,50,0.2695
2550,2019,Cd,3,Álava,1,0.2051
2551,2019,Ni,4,Albacete,2,0.8717
2552,2019,PM10,5,Alicante,3,19.2146
2553,2019,PM25,6,Almería,4,10.4288
2554,2019,Pb,7,Ávila,5,0.0011
2555,2019,As,1,Badajoz,6,0.4173
2556,2019,BaP,2,Islas Baleares,7,0.044
2557,2019,Cd,3,Barcelona,8,0.2933
2558,2019,Ni,4,Burgos,9,1.0974
2559,2019,PM10,5,Cáceres,10,11.1573
2560,2019,PM25,6,Cádiz,11,10.3835
2561,2019,Pb,7,Castellón,12,0.0102
2562,2019,As,1,Ciudad Real,13,0.4321
2563,2019,BaP,2,Córdoba,14,0.096
2564,2019,Cd,3,A Coruña,15,1.2692
2565,2019,Ni,4,Cuenca,16,2.0242
2566,2019,PM10,5,Girona,17,21.2849
2567,2019,PM25,6,Granada,18,15.1829
2568,2019,Pb,7,Guadalajara,19,0.0008
2569,2019,As,1,Gipuzkoa,20,0.2648
2570,2019,BaP,2,Huelva,21,0.091
2571,2019,Cd,3,Huesca,22,0.1184
2572,2019,Ni,4,Jaén,23,6.4014
2573,2019,PM10,5,León,24,15.3505
2574,2019,PM25,6,Lleida,25,10.4361
2575,2019,Pb,7,La Rioja,26,0.0042
2576,2019,As,1,Lugo,27,1.8
2577,2019,BaP,2,Madrid,28,0.0841
2578,2019,Cd,3,Málaga,29,0.0682
2579,2019,Ni,4,Murcia,30,1.5808
2580,2019,PM10,5,Navarra,31,14.1973
2581,2019,PM25,6,Ourense,32,7.2608
2582,2019,Pb,7,Asturias,33,0.0084
2583,2019,As,1,Palencia,34,0.6081
2584,2019,BaP,2,Las Palmas,35,0.0927
2585,2019,Cd,3,Pontevedra,36,1.4
2586,2019,Ni,4,Salamanca,37,0.9317
2587,2019,PM10,5,Santa Cruz de Tenerife,38,21.656
2588,2019,PM25,6,Cantabria,39,9.0517
2589,2019,Pb,7,Segovia,40,0.0013
2590,2019,As,1,Sevilla,41,0.7775
2591,2019,BaP,2,Soria,42,0.0927
2592,2019,Cd,3,Tarragona,43,0.1184
2593,2019,Ni,4,Teruel,44,2.0242
2594,2019,PM10,5,Toledo,45,10.496
2595,2019,PM25,6,Valencia,46,10.6988
2596,2019,Pb,7,Valladolid,47,0.0124
2597,2019,As,1,Bizkaia,48,0.4817
2598,2019,BaP,2,Zamora,49,0.0927
2599,2019,Cd,3,Zaragoza,50,0.3657
2600,2019,Ni,4,Álava,1,2.2446
2601,2019,PM10,5,Albacete,2,24.5067
2602,2019,PM25,6,Alicante,3,11.7245
2603,2019,Pb,7,Almería,4,0.0039
2604,2019,As,1,Ávila,5,0.1908
2605,2019,BaP,2,Badajoz,6,0.0367
2606,2019,Cd,3,Islas Baleares,7,0.6281
2607,2019,Ni,4,Barcelona,8,3.7755
2608,2019,PM10,5,Burgos,9,14.2186
2609,2019,PM25,6,Cáceres,10,6.8984
2610,2019,Pb,7,Cádiz,11,0.0052
2611,2019,As,1,Castellón,12,0.4094
2612,2019,BaP,2,Ciudad Real,13,0.049
2613,2019,Cd,3,Córdoba,14,0.9982
2614,2019,Ni,4,A Coruña,15,7.6219
2615,2019,PM10,5,Cuenca,16,27.496
2616,2019,PM25,6,Girona,17,9.7588
2617,2019,Pb,7,Granada,18,0.0023
2618,2019,As,1,Guadalajara,19,0.1022
2619,2019,BaP,2,Gipuzkoa,20,0.0788
2620,2019,Cd,3,Huelva,21,0.3391
2621,2019,Ni,4,Huesca,22,2.0242
2622,2019,PM10,5,Jaén,23,25.9246
2623,2019,PM25,6,León,24,9.8763
2624,2019,Pb,7,Lleida,25,0.0022
2625,2019,As,1,La Rioja,26,0.4173
2626,2019,BaP,2,Lugo,27,0.0992
2627,2019,Cd,3,Madrid,28,0.06
2628,2019,Ni,4,Málaga,29,5.3042
2629,2019,PM10,5,Murcia,30,20.2864
2630,2019,PM25,6,Navarra,31,10.1008
2631,2019,Pb,7,Ourense,32,0.06
2632,2019,As,1,Asturias,33,0.4772
2633,2019,BaP,2,Palencia,34,0.0927
2634,2019,Cd,3,Las Palmas,35,0.1184
2635,2019,Ni,4,Pontevedra,36,8.3
2636,2019,PM10,5,Salamanca,37,18.2917
2637,2019,PM25,6,Santa Cruz de Tenerife,38,8.428
2638,2019,Pb,7,Cantabria,39,0.013
2639,2019,As,1,Segovia,40,0.0938
2640,2019,BaP,2,Sevilla,41,0.0927
2641,2019,Cd,3,Soria,42,0.0562
2642,2019,Ni,4,Tarragona,43,2.9201
2643,2019,PM10,5,Teruel,44,15.0582
2644,2019,PM25,6,Toledo,45,6.2151
2645,2019,Pb,7,Valencia,46,0.0102
2646,2019,As,1,Valladolid,47,0.1675
2647,2019,BaP,2,Bizkaia,48,0.0795
2648,2019,Cd,3,Zamora,49,0.0646
2649,2019,Ni,4,Zaragoza,50,4.2301
2650,2019,PM10,5,Álava,1,12.446
2651,2019,PM25,6,Albacete,2,10.2078
2652,2019,Pb,7,Alicante,3,0.0119
2653,2019,As,1,Almería,4,0.5208
2654,2019,BaP,2,Ávila,5,0.0927
2655,2019,Cd,3,Badajoz,6,0.0508
2656,2019,Ni,4,Islas Baleares,7,3.1337
2657,2019,PM10,5,Barcelona,8,24.5531
2658,2019,PM25,6,Burgos,9,7.1378
2659,2019,Pb,7,Cáceres,10,0.001
2660,2019,As,1,Cádiz,11,0.548
2661,2019,BaP,2,Castellón,12,0.0413
2662,2019,Cd,3,Ciudad Real,13,0.0433
2663,2019,Ni,4,Córdoba,14,1.7426
2664,2019,PM10,5,A Coruña,15,6.547
2665,2019,PM25,6,Cuenca,16,10.1008
2666,2019,Pb,7,Girona,17,0.0042
2667,2019,As,1,Granada,18,0.2646
2668,2019,BaP,2,Guadalajara,19,0.0927
2669,2019,Cd,3,Gipuzkoa,20,0.2156
2670,2019,Ni,4,Huelva,21,2.0484
2671,2019,PM10,5,Huesca,22,17.3777
2672,2019,PM25,6,Jaén,23,17.1482
2673,2019,Pb,7,León,24,0.0018
2674,2019,As,1,Lleida,25,0.4299
2675,2019,BaP,2,La Rioja,26,0.0927
2676,2019,Cd,3,Lugo,27,1.4
2677,2019,Ni,4,Madrid,28,1.0003
2678,2019,PM10,5,Málaga,29,21.2984
2679,2019,PM25,6,Murcia,30,12.0746
2680,2019,Pb,7,Navarra,31,0.0032
2681,2019,As,1,Ourense,32,2.0062
2682,2019,BaP,2,Asturias,33,0.7954
2683,2019,Cd,3,Palencia,34,0.0657
2684,2019,Ni,4,Las Palmas,35,2.0242
2685,2019,PM10,5,Pontevedra,36,18.2592
2686,2019,PM25,6,Salamanca,37,10.1008
2687,2019,Pb,7,Santa Cruz de Tenerife,38,0.0016
2688,2019,As,1,Cantabria,39,0.2711
2689,2019,BaP,2,Segovia,40,0.0927
2690,2019,Cd,3,Sevilla,41,0.0998
2691,2019,Ni,4,Soria,42,1.3182
2692,2019,PM10,5,Tarragona,43,19.5354
2693,2019,PM25,6,Teruel,44,6.7332
2694,2019,Pb,7,Toledo,45,0.0013
2695,2019,As,1,Valencia,46,0.2776
2696,2019,BaP,2,Valladolid,47,0.1254
2697,2019,Cd,3,Bizkaia,48,0.7323
2698,2019,Ni,4,Zamora,49,1.6217
2699,2019,PM10,5,Zaragoza,50,16.4758
2700,2019,PM25,6,Álava,1,7.5846
2701,2019,Pb,7,Albacete,2,0.0017
2702,2019,As,1,Alicante,3,0.3643
2703,2019,BaP,2,Almería,4,0.0926
2704,2019,Cd,3,Ávila,5,0.1312
2705,2019,Ni,4,Badajoz,6,0.7398
2706,2019,PM10,5,Islas Baleares,7,17.1519
2707,2019,PM25,6,Barcelona,8,14.3393
2708,2019,Pb,7,Burgos,9,0.002
2709,2019,As,1,Cáceres,10,0.2239
2710,2019,BaP,2,Cádiz,11,0.0925
2711,2019,Cd,3,Castellón,12,0.1297
2712,2019,Ni,4,Ciudad Real,13,1.6126
2713,2019,PM10,5,Córdoba,14,21.8305
2714,2019,PM25,6,A Coruña,15,15.6653
2715,2019,Pb,7,Cuenca,16,0.0042
2716,2019,As,1,Girona,17,0.6018
2717,2019,BaP,2,Granada,18,0.1246
2718,2019,Cd,3,Guadalajara,19,0.0161
2719,2019,Ni,4,Gipuzkoa,20,2.0242
2720,2019,PM10,5,Huelva,21,23.1367
2721,2019,PM25,6,Huesca,22,11.0565
2722,2019,Pb,7,Jaén,23,0.015
2723,2019,As,1,León,24,0.2306
2724,2019,BaP,2,Lleida,25,0.2854
2725,2019,Cd,3,La Rioja,26,0.1184
2726,2019,Ni,4,Lugo,27,8.3
2727,2019,PM10,5,Madrid,28,17.5118
2728,2019,PM25,6,Málaga,29,11.5835
2729,2019,Pb,7,Murcia,30,0.016
2730,2019,As,1,Navarra,31,0.1383
2731,2019,BaP,2,Ourense,32,0.3683
2732,2019,Cd,3,Asturias,33,0.36
2733,2019,Ni,4,Palencia,34,2.0147
2734,2019,PM10,5,Las Palmas,35,25.2846
2735,2019,PM25,6,Pontevedra,36,11.6151
2736,2019,Pb,7,Salamanca,37,0.0237
2737,2019,As,1,Santa Cruz de Tenerife,38,0.1847
2738,2019,BaP,2,Cantabria,39,0.1537
2739,2019,Cd,3,Segovia,40,0.0707
2740,2019,Ni,4,Sevilla,41,2.9345
2741,2019,PM10,5,Soria,42,10.7238
2742,2019,PM25,6,Tarragona,43,8.6045
2743,2019,Pb,7,Teruel,44,0.0042
2744,2019,As,1,Toledo,45,0.304
2745,2019,BaP,2,Valencia,46,0.0526
2746,2019,Cd,3,Valladolid,47,0.1486
2747,2019,Ni,4,Bizkaia,48,5.6062
2748,2019,PM10,5,Zamora,49,7.1465
2749,2019,PM25,6,Zaragoza,50,10.3165
2750,2019,Pb,7,Álava,1,0.0138
2751,2019,As,1,Albacete,2,0.5513
2752,2019,BaP,2,Alicante,3,0.0839
2753,2019,Cd,3,Almería,4,0.0681
2754,2019,Ni,4,Ávila,5,1.4456
2755,2019,PM10,5,Badajoz,6,13.6571
2756,2019,PM25,6,Islas Baleares,7,8.7335
2757,2019,Pb,7,Barcelona,8,0.01
2758,2019,As,1,Burgos,9,0.1524
2759,2019,BaP,2,Cáceres,10,0.0328
2760,2019,Cd,3,Cádiz,11,0.2678
2761,2019,Ni,4,Castellón,12,1.2229
2762,2019,PM10,5,Ciudad Real,13,26.4305
2763,2019,PM25,6,Córdoba,14,9.5699
2764,2019,Pb,7,A Coruña,15,0.0518
2765,2019,As,1,Cuenca,16,0.4173
2766,2019,BaP,2,Girona,17,0.3437
2767,2019,Cd,3,Granada,18,0.0507
2768,2019,Ni,4,Guadalajara,19,0.2354
2769,2019,PM10,5,Gipuzkoa,20,14.1178
2770,2019,PM25,6,Huelva,21,16.0274
2771,2019,Pb,7,Huesca,22,0.0042
2772,2019,As,1,Jaén,23,0.4474
2773,2019,BaP,2,León,24,0.0927
2774,2019,Cd,3,Lleida,25,0.0987
2775,2019,Ni,4,La Rioja,26,2.0242
2776,2019,PM10,5,Lugo,27,9.2177
2777,2019,PM25,6,Madrid,28,9.8823
2778,2019,Pb,7,Málaga,29,0.0031
2779,2019,As,1,Murcia,30,0.1485
2780,2019,BaP,2,Navarra,31,0.1027
2781,2019,Cd,3,Ourense,32,1.4204
2782,2019,Ni,4,Asturias,33,3.2293
2783,2019,PM10,5,Palencia,34,12.2901
2784,2019,PM25,6,Las Palmas,35,7.6056
2785,2019,Pb,7,Pontevedra,36,0.06
2786,2019,As,1,Salamanca,37,0.5561
2787,2019,BaP,2,Santa Cruz de Tenerife,38,0.08
2788,2019,Cd,3,Cantabria,39,0.7645
2789,2019,Ni,4,Segovia,40,0.6826
2790,2019,PM10,5,Sevilla,41,22.6352
2791,2019,PM25,6,Soria,42,10.1008
2792,2019,Pb,7,Tarragona,43,0.0025
2793,2019,As,1,Teruel,44,0.4173
2794,2019,BaP,2,Toledo,45,0.0247
2795,2019,Cd,3,Valencia,46,0.0735
2796,2019,Ni,4,Valladolid,47,1.613
2797,2019,PM10,5,Bizkaia,48,17.0803
2798,2019,PM25,6,Zamora,49,3.9415
2799,2019,Pb,7,Zaragoza,50,0.0048
2800,2020,As,1,Álava,1,0.3183
2801,2020,BaP,2,Albacete,2,0.0194
2802,2020,Cd,3,Alicante,3,0.0578
2803,2020,Ni,4,Almería,4,2.9133
2804,2020,PM10,5,Ávila,5,13.7229
2805,2020,PM25,6,Badajoz,6,7.5868
2806,2020,Pb,7,Islas Baleares,7,0.0029
2807,2020,As,1,Barcelona,8,0.9134
2808,2020,BaP,2,Burgos,9,0.1045
2809,2020,Cd,3,Cáceres,10,0.0281
2810,2020,Ni,4,Cádiz,11,5.294
2811,2020,PM10,5,Castellón,12,17.5293
2812,2020,PM25,6,Ciudad Real,13,15.4444
2813,2020,Pb,7,Córdoba,14,0.0306
2814,2020,As,1,A Coruña,15,1.19
2815,2020,BaP,2,Cuenca,16,0.1045
2816,2020,Cd,3,Girona,17,0.1543
2817,2020,Ni,4,Granada,18,2.0374
2818,2020,PM10,5,Guadalajara,19,8.3798
2819,2020,PM25,6,Gipuzkoa,20,8.9434
2820,2020,Pb,7,Huelva,21,0.0095
2821,2020,As,1,Huesca,22,0.5277
2822,2020,BaP,2,Jaén,23,0.4201
2823,2020,Cd,3,León,24,0.1046
2824,2020,Ni,4,Lleida,25,2.2533
2825,2020,PM10,5,La Rioja,26,17.879
2826,2020,PM25,6,Lugo,27,6.0029
2827,2020,Pb,7,Madrid,28,0.0015
2828,2020,As,1,Málaga,29,0.3197
2829,2020,BaP,2,Murcia,30,0.03
2830,2020,Cd,3,Navarra,31,0.0639
2831,2020,Ni,4,Ourense,32,8.3
2832,2020,PM10,5,Asturias,33,16.0645
2833,2020,PM25,6,Palencia,34,4.6228
2834,2020,Pb,7,Las Palmas,35,0.0034
2835,2020,As,1,Pontevedra,36,1.8
2836,2020,BaP,2,Salamanca,37,0.1045
2837,2020,Cd,3,Santa Cruz de Tenerife,38,0.18
2838,2020,Ni,4,Cantabria,39,2.6751
2839,2020,PM10,5,Segovia,40,17.6824
2840,2020,PM25,6,Sevilla,41,10.1222
2841,2020,Pb,7,Soria,42,0.0021
2842,2020,As,1,Tarragona,43,0.5796
2843,2020,BaP,2,Teruel,44,0.1045
2844,2020,Cd,3,Toledo,45,0.0299
2845,2020,Ni,4,Valencia,46,1.2448
2846,2020,PM10,5,Valladolid,47,16.3885
2847,2020,PM25,6,Bizkaia,48,10.9919
2848,2020,Pb,7,Zamora,49,0.0018
2849,2020,As,1,Zaragoza,50,0.4599
2850,2020,BaP,2,Álava,1,0.0777
2851,2020,Cd,3,Albacete,2,0.0304
2852,2020,Ni,4,Alicante,3,1.9924
2853,2020,PM10,5,Almería,4,19.5334
2854,2020,PM25,6,Ávila,5,9.2795
2855,2020,Pb,7,Badajoz,6,0.0014
2856,2020,As,1,Islas Baleares,7,0.4802
2857,2020,BaP,2,Barcelona,8,0.2137
2858,2020,Cd,3,Burgos,9,0.1484
2859,2020,Ni,4,Cáceres,10,0.842
2860,2020,PM10,5,Cádiz,11,17.9474
2861,2020,PM25,6,Castellón,12,14.1429
2862,2020,Pb,7,Ciudad Real,13,0.0021
2863,2020,As,1,Córdoba,14,0.5209
2864,2020,BaP,2,A Coruña,15,0.1846
2865,2020,Cd,3,Cuenca,16,0.1219
2866,2020,Ni,4,Girona,17,2.4123
2867,2020,PM10,5,Granada,18,22.9917
2868,2020,PM25,6,Guadalajara,19,4.2302
2869,2020,Pb,7,Gipuzkoa,20,0.0104
2870,2020,As,1,Huelva,21,2.7693
2871,2020,BaP,2,Huesca,22,0.3661
2872,2020,Cd,3,Jaén,23,0.0812
2873,2020,Ni,4,León,24,1.7281
2874,2020,PM10,5,Lleida,25,16.7974
2875,2020,PM25,6,La Rioja,26,6.9695
2876,2020,Pb,7,Lugo,27,0.08
2877,2020,As,1,Madrid,28,0.2655
2878,2020,BaP,2,Málaga,29,0.1208
2879,2020,Cd,3,Murcia,30,0.13
2880,2020,Ni,4,Navarra,31,1.3349
2881,2020,PM10,5,Ourense,32,16.2542
2882,2020,PM25,6,Asturias,33,6.46
2883,2020,Pb,7,Palencia,34,0.0026
2884,2020,As,1,Las Palmas,35,0.416
2885,2020,BaP,2,Pontevedra,36,0.1281
2886,2020,Cd,3,Salamanca,37,0.1104
2887,2020,Ni,4,Santa Cruz de Tenerife,38,2.2708
2888,2020,PM10,5,Cantabria,39,19.4616
2889,2020,PM25,6,Segovia,40,9.2795
2890,2020,Pb,7,Sevilla,41,0.0042
2891,2020,As,1,Soria,42,0.1354
2892,2020,BaP,2,Tarragona,43,0.155
2893,2020,Cd,3,Teruel,44,0.1219
2894,2020,Ni,4,Toledo,45,0.5697
2895,2020,PM10,5,Valencia,46,19.0637
2896,2020,PM25,6,Valladolid,47,10.6588
2897,2020,Pb,7,Bizkaia,48,0.014
2898,2020,As,1,Zamora,49,0.1668
2899,2020,BaP,2,Zaragoza,50,0.3206
2900,2020,Cd,3,Álava,1,0.2109
2901,2020,Ni,4,Albacete,2,0.4378
2902,2020,PM10,5,Alicante,3,17.9861
2903,2020,PM25,6,Almería,4,6.9119
2904,2020,Pb,7,Ávila,5,0.0011
2905,2020,As,1,Badajoz,6,0.4149
2906,2020,BaP,2,Islas Baleares,7,0.0812
2907,2020,Cd,3,Barcelona,8,0.9021
2908,2020,Ni,4,Burgos,9,1.0119
2909,2020,PM10,5,Cáceres,10,10.8217
2910,2020,PM25,6,Cádiz,11,6.3953
2911,2020,Pb,7,Castellón,12,0.011
2912,2020,As,1,Ciudad Real,13,0.417
