Diagnóstico,Provincia,Sexo,Hospitalizaciones,Habitantes,Porcentaje_H,Metales Pesados,Indice_Contaminación
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Burgos,Mujeres,9,181711,0.0,1.3858,9.00784
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",León,Hombres,10,236322,0.0,5.1717,9.83449
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",León,Mujeres,22,247359,0.01,5.1717,9.83449
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Palencia,Hombres,0,82823,0.0,1.4960000000000002,9.70487
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Palencia,Mujeres,5,84414,0.01,1.4960000000000002,9.70487
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Salamanca,Hombres,37,168139,0.02,1.4427,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Salamanca,Mujeres,0,175965,0.0,1.4427,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Segovia,Hombres,0,80340,0.0,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Segovia,Mujeres,0,78458,0.0,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Soria,Hombres,0,46841,0.0,1.2724,10.82087
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Soria,Mujeres,19,45533,0.04,1.2724,10.82087
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Valladolid,Hombres,0,258948,0.0,2.1734999999999998,10.97681
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Valladolid,Mujeres,22,269538,0.01,2.1734999999999998,10.97681
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Zamora,Hombres,40,92405,0.04,1.6163,4.8053799999999995
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Zamora,Mujeres,20,93712,0.02,1.6163,4.8053799999999995
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Albacete,Hombres,25,197966,0.01,3.0446000000000004,10.747399999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Albacete,Mujeres,0,198051,0.0,3.0446000000000004,10.747399999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ciudad Real,Hombres,18,257524,0.01,3.0314,10.76394
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ciudad Real,Mujeres,12,260508,0.0,3.0314,10.76394
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cuenca,Hombres,0,105239,0.0,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cuenca,Mujeres,10,102792,0.01,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Guadalajara,Hombres,0,130083,0.0,1.3112,4.81869
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Guadalajara,Mujeres,9,124992,0.01,1.3112,4.81869
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Toledo,Hombres,13,353306,0.0,1.7986000000000002,6.0257
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Toledo,Mujeres,0,344299,0.0,1.7986000000000002,6.0257
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Barcelona,Hombres,267,2662541,0.01,5.0861,13.605799999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Barcelona,Mujeres,232,2797221,0.01,5.0861,13.605799999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Girona,Hombres,23,373920,0.01,3.3219999999999996,10.97167
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Girona,Mujeres,0,371269,0.0,3.3219999999999996,10.97167
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lleida,Hombres,21,219195,0.01,3.3651999999999997,10.803579999999998
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lleida,Mujeres,48,213202,0.02,3.3651999999999997,10.803579999999998
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Tarragona,Hombres,51,399454,0.01,3.8870999999999998,11.2927
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Tarragona,Mujeres,8,396031,0.0,3.8870999999999998,11.2927
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Alicante,Hombres,22,920331,0.0,3.9703,11.7843
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Alicante,Mujeres,53,927905,0.01,3.9703,11.7843
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Castellón,Hombres,22,289323,0.01,2.4017,11.275870000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Castellón,Mujeres,11,291026,0.0,2.4017,11.275870000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Valencia,Hombres,20,1245679,0.0,2.9826999999999995,11.206290000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Valencia,Mujeres,48,1285949,0.0,2.9826999999999995,11.206290000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Badajoz,Hombres,0,341727,0.0,1.3312,7.95154
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Badajoz,Mujeres,16,346970,0.0,1.3312,7.95154
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cáceres,Hombres,13,203688,0.01,1.3182,7.74564
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cáceres,Mujeres,41,204323,0.02,1.3182,7.74564
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",A Coruña,Hombres,52,544901,0.01,3.6847000000000003,8.127410000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",A Coruña,Mujeres,114,587695,0.02,3.6847000000000003,8.127410000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lugo,Hombres,12,165815,0.01,5.920699999999999,6.59453
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lugo,Mujeres,43,175680,0.02,5.920699999999999,6.59453
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ourense,Hombres,5,155177,0.0,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ourense,Mujeres,15,166295,0.01,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Pontevedra,Hombres,48,461327,0.01,3.7386,10.74382
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Pontevedra,Mujeres,121,488927,0.02,3.7386,10.74382
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Madrid,Hombres,97,3062785,0.0,3.6595,11.00803
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Madrid,Mujeres,95,3309768,0.0,3.6595,11.00803
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Murcia,Hombres,41,734753,0.01,1.8108,10.74289
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Murcia,Mujeres,43,727981,0.01,1.8108,10.74289
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Álava,Hombres,1,158636,0.0,2.7145,8.036119999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Álava,Mujeres,13,161815,0.01,2.7145,8.036119999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Bizkaia,Hombres,20,551942,0.0,7.8081,10.12828
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Bizkaia,Mujeres,0,591179,0.0,7.8081,10.12828
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Gipuzkoa,Hombres,10,346341,0.0,2.4691,7.2741299999999995
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Gipuzkoa,Mujeres,0,362334,0.0,2.4691,7.2741299999999995
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",La Rioja,Hombres,0,156519,0.0,3.0031,12.34469
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",La Rioja,Mujeres,0,159217,0.0,3.0031,12.34469
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Almería,Hombres,7650,350233,2.18,5.0703,12.519870000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Almería,Mujeres,7402,340517,2.17,5.0703,12.519870000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cádiz,Hombres,15882,619175,2.57,12.747399999999999,13.00286
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cádiz,Mujeres,13850,626329,2.21,12.747399999999999,13.00286
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Córdoba,Hombres,12029,391412,3.07,3.2582,11.83016
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Córdoba,Mujeres,11399,405418,2.81,3.2582,11.83016
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Granada,Hombres,8581,455722,1.88,6.143400000000001,13.262690000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Granada,Mujeres,7136,463659,1.54,6.143400000000001,13.262690000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Huelva,Hombres,5241,258205,2.03,4.9012,12.25999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Huelva,Mujeres,5100,262248,1.94,4.9012,12.25999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Jaén,Hombres,11222,326071,3.44,3.3223999999999996,16.99401
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Jaén,Mujeres,8624,330091,2.61,3.3223999999999996,16.99401
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Málaga,Hombres,17821,797724,2.23,4.651000000000001,13.142339999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Málaga,Mujeres,13418,820377,1.64,4.651000000000001,13.142339999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Sevilla,Hombres,21525,947627,2.27,2.8974,12.476609999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Sevilla,Mujeres,15014,986431,1.52,2.8974,12.476609999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Huesca,Hombres,4295,113391,3.79,3.0031,10.723980000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Huesca,Mujeres,3503,110311,3.18,3.0031,10.723980000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Teruel,Hombres,2961,71131,4.16,3.0031,9.36206
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Teruel,Mujeres,2026,68339,2.96,3.0031,9.36206
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Zaragoza,Hombres,14638,476467,3.07,1.6115000000000002,11.10753
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Zaragoza,Mujeres,15066,491074,3.07,1.6115000000000002,11.10753
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Asturias,Hombres,19231,506921,3.79,3.9797000000000002,9.68944
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Asturias,Mujeres,20789,551639,3.77,3.9797000000000002,9.68944
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Islas Baleares,Hombres,11150,553810,2.01,4.4953,10.53098
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Islas Baleares,Mujeres,9801,552807,1.77,4.4953,10.53098
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Las Palmas,Hombres,11118,547826,2.03,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Las Palmas,Mujeres,10372,547030,1.9,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Santa Cruz de Tenerife,Hombres,17321,496827,3.49,4.2269,10.734779999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Santa Cruz de Tenerife,Mujeres,20059,506472,3.96,4.2269,10.734779999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cantabria,Hombres,8358,287118,2.91,3.69,10.11806
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cantabria,Mujeres,9107,300373,3.03,3.69,10.11806
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ávila,Hombres,4183,84430,4.95,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ávila,Mujeres,3706,82835,4.47,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Burgos,Hombres,6231,183831,3.39,1.3858,9.00784
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Burgos,Mujeres,6076,181711,3.34,1.3858,9.00784
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",León,Hombres,12990,236322,5.5,5.1717,9.83449
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",León,Mujeres,12787,247359,5.17,5.1717,9.83449
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Palencia,Hombres,3544,82823,4.28,1.4960000000000002,9.70487
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Palencia,Mujeres,3570,84414,4.23,1.4960000000000002,9.70487
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Salamanca,Hombres,4362,168139,2.59,1.4427,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Salamanca,Mujeres,3731,175965,2.12,1.4427,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Segovia,Hombres,2202,80340,2.74,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Segovia,Mujeres,1843,78458,2.35,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Soria,Hombres,2658,46841,5.67,1.2724,10.82087
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Soria,Mujeres,2728,45533,5.99,1.2724,10.82087
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Valladolid,Hombres,8351,258948,3.22,2.1734999999999998,10.97681
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Valladolid,Mujeres,7859,269538,2.92,2.1734999999999998,10.97681
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Zamora,Hombres,2830,92405,3.06,1.6163,4.8053799999999995
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Zamora,Mujeres,2986,93712,3.19,1.6163,4.8053799999999995
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Albacete,Hombres,7088,197966,3.58,3.0446000000000004,10.747399999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Albacete,Mujeres,6436,198051,3.25,3.0446000000000004,10.747399999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ciudad Real,Hombres,9558,257524,3.71,3.0314,10.76394
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ciudad Real,Mujeres,8698,260508,3.34,3.0314,10.76394
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cuenca,Hombres,4466,105239,4.24,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cuenca,Mujeres,3606,102792,3.51,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Guadalajara,Hombres,2547,130083,1.96,1.3112,4.81869
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Guadalajara,Mujeres,2335,124992,1.87,1.3112,4.81869
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Toledo,Hombres,9267,353306,2.62,1.7986000000000002,6.0257
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Toledo,Mujeres,10044,344299,2.92,1.7986000000000002,6.0257
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Barcelona,Hombres,84471,2662541,3.17,5.0861,13.605799999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Barcelona,Mujeres,79681,2797221,2.85,5.0861,13.605799999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Girona,Hombres,8064,373920,2.16,3.3219999999999996,10.97167
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Girona,Mujeres,6611,371269,1.78,3.3219999999999996,10.97167
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lleida,Hombres,4990,219195,2.28,3.3651999999999997,10.803579999999998
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lleida,Mujeres,4313,213202,2.02,3.3651999999999997,10.803579999999998
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Tarragona,Hombres,9549,399454,2.39,3.8870999999999998,11.2927
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Tarragona,Mujeres,7804,396031,1.97,3.8870999999999998,11.2927
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Alicante,Hombres,22365,920331,2.43,3.9703,11.7843
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Alicante,Mujeres,20038,927905,2.16,3.9703,11.7843
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Castellón,Hombres,5283,289323,1.83,2.4017,11.275870000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Castellón,Mujeres,4658,291026,1.6,2.4017,11.275870000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Valencia,Hombres,28756,1245679,2.31,2.9826999999999995,11.206290000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Valencia,Mujeres,24740,1285949,1.92,2.9826999999999995,11.206290000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Badajoz,Hombres,18594,341727,5.44,1.3312,7.95154
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Badajoz,Mujeres,15938,346970,4.59,1.3312,7.95154
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cáceres,Hombres,7361,203688,3.61,1.3182,7.74564
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cáceres,Mujeres,6684,204323,3.27,1.3182,7.74564
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",A Coruña,Hombres,23928,544901,4.39,3.6847000000000003,8.127410000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",A Coruña,Mujeres,22948,587695,3.9,3.6847000000000003,8.127410000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lugo,Hombres,7251,165815,4.37,5.920699999999999,6.59453
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lugo,Mujeres,6255,175680,3.56,5.920699999999999,6.59453
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ourense,Hombres,10573,155177,6.81,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ourense,Mujeres,9378,166295,5.64,3.0031,10.74494
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Pontevedra,Hombres,23688,461327,5.13,3.7386,10.74382
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Pontevedra,Mujeres,24916,488927,5.1,3.7386,10.74382
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Madrid,Hombres,88025,3062785,2.87,3.6595,11.00803
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Madrid,Mujeres,94706,3309768,2.86,3.6595,11.00803
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Murcia,Hombres,23021,734753,3.13,1.8108,10.74289
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Murcia,Mujeres,21580,727981,2.96,1.8108,10.74289
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Álava,Hombres,5052,158636,3.18,2.7145,8.036119999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Álava,Mujeres,3637,161815,2.25,2.7145,8.036119999999999
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Bizkaia,Hombres,12854,551942,2.33,7.8081,10.12828
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Bizkaia,Mujeres,10296,591179,1.74,7.8081,10.12828
