Diagnóstico,Provincia,Sexo,Hospitalizaciones,Habitantes,Porcentaje_H,Metales Pesados,Indice_Contaminación
5,11,0,191,257524,0.07,3.0314,10.7639
5,11,1,292,260508,0.11,3.0314,10.7639
5,12,0,26,105239,0.02,3.0031,10.7449
5,12,1,54,102792,0.05,3.0031,10.7449
5,19,0,257,130083,0.2,1.3112,4.8187
5,19,1,317,124992,0.25,1.3112,4.8187
5,43,0,186,353306,0.05,1.7986,6.0257
5,43,1,226,344299,0.07,1.7986,6.0257
5,6,0,4180,2662541,0.16,5.0861,13.6058
5,6,1,4055,2797221,0.14,5.0861,13.6058
5,17,0,275,373920,0.07,3.322,10.9717
5,17,1,196,371269,0.05,3.322,10.9717
5,27,0,149,219195,0.07,3.3652,10.8036
5,27,1,57,213202,0.03,3.3652,10.8036
5,41,0,626,399454,0.16,3.8871,11.2927
5,41,1,474,396031,0.12,3.8871,11.2927
5,2,0,1829,920331,0.2,3.9703,11.7843
5,2,1,1771,927905,0.19,3.9703,11.7843
5,10,0,677,289323,0.23,2.4017,11.2759
5,10,1,732,291026,0.25,2.4017,11.2759
5,44,0,1442,1245679,0.12,2.9827,11.2063
5,44,1,1049,1285949,0.08,2.9827,11.2063
5,5,0,319,341727,0.09,1.3312,7.9515
5,5,1,331,346970,0.1,1.3312,7.9515
5,13,0,216,203688,0.11,1.3182,7.7456
5,13,1,188,204323,0.09,1.3182,7.7456
5,0,0,1149,544901,0.21,3.6847,8.1274
5,0,1,895,587695,0.15,3.6847,8.1274
5,28,0,387,165815,0.23,5.9207,6.5945
5,28,1,297,175680,0.17,5.9207,6.5945
5,33,0,201,155177,0.13,3.0031,10.7449
5,33,1,193,166295,0.12,3.0031,10.7449
5,35,0,797,461327,0.17,3.7386,10.7438
5,35,1,714,488927,0.15,3.7386,10.7438
5,29,0,4340,3062785,0.14,3.6595,11.008
5,29,1,4187,3309768,0.13,3.6595,11.008
5,30,0,1434,734753,0.2,1.8108,10.7429
5,30,1,1433,727981,0.2,1.8108,10.7429
5,48,0,190,158636,0.12,2.7145,8.0361
5,48,1,113,161815,0.07,2.7145,8.0361
5,7,0,995,551942,0.18,7.8081,10.1283
5,7,1,876,591179,0.15,7.8081,10.1283
5,16,0,871,346341,0.25,2.4691,7.2741
5,16,1,715,362334,0.2,2.4691,7.2741
5,24,0,526,156519,0.34,3.0031,12.3447
5,24,1,501,159217,0.31,3.0031,12.3447
2,3,0,7593,350233,2.17,5.0703,12.5199
2,3,1,1271,340517,0.37,5.0703,12.5199
2,14,0,7306,619175,1.18,12.7474,13.0029
2,14,1,2328,626329,0.37,12.7474,13.0029
2,15,0,6995,391412,1.79,3.2582,11.8302
2,15,1,1450,405418,0.36,3.2582,11.8302
2,18,0,5049,455722,1.11,6.1434,13.2627
2,18,1,507,463659,0.11,6.1434,13.2627
2,20,0,3028,258205,1.17,4.9012,12.26
2,20,1,723,262248,0.28,4.9012,12.26
2,23,0,4287,326071,1.31,3.3224,16.994
2,23,1,515,330091,0.16,3.3224,16.994
2,31,0,7772,797724,0.97,4.651,13.1423
2,31,1,2861,820377,0.35,4.651,13.1423
2,39,0,7170,947627,0.76,2.8974,12.4766
2,39,1,1542,986431,0.16,2.8974,12.4766
2,21,0,2998,113391,2.64,3.0031,10.724
2,21,1,469,110311,0.43,3.0031,10.724
2,42,0,2526,71131,3.55,3.0031,9.3621
2,42,1,475,68339,0.7,3.0031,9.3621
2,47,0,13247,476467,2.78,1.6115,11.1075
2,47,1,3588,491074,0.73,1.6115,11.1075
2,4,0,18094,506921,3.57,3.9797,9.6894
2,4,1,4063,551639,0.74,3.9797,9.6894
2,22,0,13857,553810,2.5,4.4953,10.531
2,22,1,4887,552807,0.88,4.4953,10.531
2,25,0,5570,547826,1.02,3.0031,10.7449
2,25,1,2119,547030,0.39,3.0031,10.7449
2,37,0,8212,496827,1.65,4.2269,10.7348
2,37,1,3485,506472,0.69,4.2269,10.7348
2,9,0,8321,287118,2.9,3.69,10.1181
2,9,1,2466,300373,0.82,3.69,10.1181
2,49,0,2879,84430,3.41,3.0031,10.7449
2,49,1,434,82835,0.52,3.0031,10.7449
2,8,0,6247,183831,3.4,1.3858,9.0078
2,8,1,1533,181711,0.84,1.3858,9.0078
2,26,0,11068,236322,4.68,5.1717,9.8345
2,26,1,2767,247359,1.12,5.1717,9.8345
2,34,0,3308,82823,3.99,1.496,9.7049
2,34,1,1175,84414,1.39,1.496,9.7049
2,36,0,3244,168139,1.93,1.4427,10.7449
2,36,1,516,175965,0.29,1.4427,10.7449
2,38,0,1787,80340,2.22,3.0031,10.7449
2,38,1,298,78458,0.38,3.0031,10.7449
2,40,0,991,46841,2.12,1.2724,10.8209
2,40,1,218,45533,0.48,1.2724,10.8209
2,45,0,6494,258948,2.51,2.1735,10.9768
2,45,1,1737,269538,0.64,2.1735,10.9768
2,46,0,3241,92405,3.51,1.6163,4.8054
2,46,1,550,93712,0.59,1.6163,4.8054
2,1,0,3151,197966,1.59,3.0446,10.7474
2,1,1,768,198051,0.39,3.0446,10.7474
2,11,0,6854,257524,2.66,3.0314,10.7639
2,11,1,1369,260508,0.53,3.0314,10.7639
2,12,0,2273,105239,2.16,3.0031,10.7449
2,12,1,453,102792,0.44,3.0031,10.7449
2,19,0,1553,130083,1.19,1.3112,4.8187
2,19,1,290,124992,0.23,1.3112,4.8187
2,43,0,7300,353306,2.07,1.7986,6.0257
2,43,1,1455,344299,0.42,1.7986,6.0257
2,6,0,79899,2662541,3.0,5.0861,13.6058
2,6,1,25919,2797221,0.93,5.0861,13.6058
2,17,0,7220,373920,1.93,3.322,10.9717
2,17,1,2420,371269,0.65,3.322,10.9717
2,27,0,6666,219195,3.04,3.3652,10.8036
2,27,1,2317,213202,1.09,3.3652,10.8036
2,41,0,12450,399454,3.12,3.8871,11.2927
2,41,1,4391,396031,1.11,3.8871,11.2927
2,2,0,15542,920331,1.69,3.9703,11.7843
2,2,1,4867,927905,0.52,3.9703,11.7843
2,10,0,7515,289323,2.6,2.4017,11.2759
2,10,1,1925,291026,0.66,2.4017,11.2759
2,44,0,16516,1245679,1.33,2.9827,11.2063
2,44,1,4528,1285949,0.35,2.9827,11.2063
2,5,0,6914,341727,2.02,1.3312,7.9515
2,5,1,1044,346970,0.3,1.3312,7.9515
2,13,0,4105,203688,2.02,1.3182,7.7456
2,13,1,343,204323,0.17,1.3182,7.7456
2,0,0,18471,544901,3.39,3.6847,8.1274
2,0,1,5143,587695,0.88,3.6847,8.1274
2,28,0,2963,165815,1.79,5.9207,6.5945
2,28,1,812,175680,0.46,5.9207,6.5945
2,33,0,5804,155177,3.74,3.0031,10.7449
2,33,1,1705,166295,1.03,3.0031,10.7449
2,35,0,12560,461327,2.72,3.7386,10.7438
2,35,1,5235,488927,1.07,3.7386,10.7438
2,29,0,71959,3062785,2.35,3.6595,11.008
2,29,1,25645,3309768,0.77,3.6595,11.008
2,30,0,14386,734753,1.96,1.8108,10.7429
2,30,1,3297,727981,0.45,1.8108,10.7429
2,48,0,4246,158636,2.68,2.7145,8.0361
2,48,1,1133,161815,0.7,2.7145,8.0361
2,7,0,14354,551942,2.6,7.8081,10.1283
2,7,1,4424,591179,0.75,7.8081,10.1283
2,16,0,7201,346341,2.08,2.4691,7.2741
2,16,1,2411,362334,0.67,2.4691,7.2741
2,24,0,6951,156519,4.44,3.0031,12.3447
2,24,1,1825,159217,1.15,3.0031,12.3447
0,3,0,594,350233,0.17,5.0703,12.5199
0,3,1,1183,340517,0.35,5.0703,12.5199
0,14,0,696,619175,0.11,12.7474,13.0029
0,14,1,1510,626329,0.24,12.7474,13.0029
0,15,0,176,391412,0.04,3.2582,11.8302
0,15,1,857,405418,0.21,3.2582,11.8302
0,18,0,509,455722,0.11,6.1434,13.2627
0,18,1,1597,463659,0.34,6.1434,13.2627
0,20,0,228,258205,0.09,4.9012,12.26
0,20,1,774,262248,0.3,4.9012,12.26
0,23,0,260,326071,0.08,3.3224,16.994
0,23,1,565,330091,0.17,3.3224,16.994
0,31,0,536,797724,0.07,4.651,13.1423
0,31,1,1678,820377,0.2,4.651,13.1423
0,39,0,634,947627,0.07,2.8974,12.4766
0,39,1,1359,986431,0.14,2.8974,12.4766
0,21,0,163,113391,0.14,3.0031,10.724
0,21,1,410,110311,0.37,3.0031,10.724
0,42,0,84,71131,0.12,3.0031,9.3621
0,42,1,360,68339,0.53,3.0031,9.3621
0,47,0,664,476467,0.14,1.6115,11.1075
0,47,1,2462,491074,0.5,1.6115,11.1075
0,4,0,3188,506921,0.63,3.9797,9.6894
0,4,1,6916,551639,1.25,3.9797,9.6894
0,22,0,967,553810,0.17,4.4953,10.531
0,22,1,2562,552807,0.46,4.4953,10.531
0,25,0,963,547826,0.18,3.0031,10.7449
0,25,1,1827,547030,0.33,3.0031,10.7449
0,37,0,760,496827,0.15,4.2269,10.7348
0,37,1,2027,506472,0.4,4.2269,10.7348
0,9,0,834,287118,0.29,3.69,10.1181
0,9,1,2243,300373,0.75,3.69,10.1181
0,49,0,96,84430,0.11,3.0031,10.7449
0,49,1,446,82835,0.54,3.0031,10.7449
0,8,0,753,183831,0.41,1.3858,9.0078
0,8,1,1742,181711,0.96,1.3858,9.0078
0,26,0,724,236322,0.31,5.1717,9.8345
0,26,1,1942,247359,0.79,5.1717,9.8345
0,34,0,219,82823,0.26,1.496,9.7049
0,34,1,871,84414,1.03,1.496,9.7049
0,36,0,192,168139,0.11,1.4427,10.7449
0,36,1,484,175965,0.28,1.4427,10.7449
0,38,0,194,80340,0.24,3.0031,10.7449
0,38,1,235,78458,0.3,3.0031,10.7449
0,40,0,55,46841,0.12,1.2724,10.8209
0,40,1,229,45533,0.5,1.2724,10.8209
0,45,0,482,258948,0.19,2.1735,10.9768
0,45,1,1228,269538,0.46,2.1735,10.9768
0,46,0,302,92405,0.33,1.6163,4.8054
0,46,1,761,93712,0.81,1.6163,4.8054
0,1,0,324,197966,0.16,3.0446,10.7474
0,1,1,557,198051,0.28,3.0446,10.7474
0,11,0,496,257524,0.19,3.0314,10.7639
0,11,1,1134,260508,0.44,3.0314,10.7639
0,12,0,166,105239,0.16,3.0031,10.7449
0,12,1,301,102792,0.29,3.0031,10.7449
0,19,0,119,130083,0.09,1.3112,4.8187
0,19,1,336,124992,0.27,1.3112,4.8187
0,43,0,549,353306,0.16,1.7986,6.0257
0,43,1,1160,344299,0.34,1.7986,6.0257
0,6,0,3753,2662541,0.14,5.0861,13.6058
0,6,1,14150,2797221,0.51,5.0861,13.6058
0,17,0,437,373920,0.12,3.322,10.9717
0,17,1,1367,371269,0.37,3.322,10.9717
0,27,0,345,219195,0.16,3.3652,10.8036
0,27,1,842,213202,0.39,3.3652,10.8036
0,41,0,594,399454,0.15,3.8871,11.2927
0,41,1,2497,396031,0.63,3.8871,11.2927
0,2,0,816,920331,0.09,3.9703,11.7843
0,2,1,3682,927905,0.4,3.9703,11.7843
0,10,0,299,289323,0.1,2.4017,11.2759
0,10,1,1099,291026,0.38,2.4017,11.2759
0,44,0,1005,1245679,0.08,2.9827,11.2063
0,44,1,3046,1285949,0.24,2.9827,11.2063
0,5,0,345,341727,0.1,1.3312,7.9515
0,5,1,1047,346970,0.3,1.3312,7.9515
0,13,0,163,203688,0.08,1.3182,7.7456
0,13,1,545,204323,0.27,1.3182,7.7456
0,0,0,756,544901,0.14,3.6847,8.1274
0,0,1,3675,587695,0.63,3.6847,8.1274
0,28,0,216,165815,0.13,5.9207,6.5945
0,28,1,658,175680,0.37,5.9207,6.5945
0,33,0,384,155177,0.25,3.0031,10.7449
0,33,1,1615,166295,0.97,3.0031,10.7449
0,35,0,1154,461327,0.25,3.7386,10.7438
0,35,1,2222,488927,0.45,3.7386,10.7438
0,29,0,5733,3062785,0.19,3.6595,11.008
0,29,1,16430,3309768,0.5,3.6595,11.008
0,30,0,1138,734753,0.15,1.8108,10.7429
0,30,1,3649,727981,0.5,1.8108,10.7429
0,48,0,533,158636,0.34,2.7145,8.0361
0,48,1,1339,161815,0.83,2.7145,8.0361
0,7,0,1419,551942,0.26,7.8081,10.1283
0,7,1,4441,591179,0.75,7.8081,10.1283
0,16,0,1035,346341,0.3,2.4691,7.2741
0,16,1,1655,362334,0.46,2.4691,7.2741
0,24,0,269,156519,0.17,3.0031,12.3447
0,24,1,1182,159217,0.74,3.0031,12.3447
7,3,0,0,350233,0.0,5.0703,12.5199
7,3,1,58,340517,0.02,5.0703,12.5199
7,14,0,16,619175,0.0,12.7474,13.0029
7,14,1,10,626329,0.0,12.7474,13.0029
7,15,0,13,391412,0.0,3.2582,11.8302
7,15,1,1,405418,0.0,3.2582,11.8302
7,18,0,0,455722,0.0,6.1434,13.2627
7,18,1,18,463659,0.0,6.1434,13.2627
7,20,0,5,258205,0.0,4.9012,12.26
7,20,1,46,262248,0.02,4.9012,12.26
7,23,0,29,326071,0.01,3.3224,16.994
7,23,1,23,330091,0.01,3.3224,16.994
7,31,0,37,797724,0.0,4.651,13.1423
7,31,1,0,820377,0.0,4.651,13.1423
7,39,0,27,947627,0.0,2.8974,12.4766
7,39,1,19,986431,0.0,2.8974,12.4766
7,21,0,0,113391,0.0,3.0031,10.724
7,21,1,0,110311,0.0,3.0031,10.724
7,42,0,12,71131,0.02,3.0031,9.3621
7,42,1,3,68339,0.0,3.0031,9.3621
7,47,0,4,476467,0.0,1.6115,11.1075
7,47,1,18,491074,0.0,1.6115,11.1075
7,4,0,58,506921,0.01,3.9797,9.6894
7,4,1,91,551639,0.02,3.9797,9.6894
7,22,0,24,553810,0.0,4.4953,10.531
7,22,1,48,552807,0.01,4.4953,10.531
7,25,0,35,547826,0.01,3.0031,10.7449
7,25,1,48,547030,0.01,3.0031,10.7449
7,37,0,45,496827,0.01,4.2269,10.7348
7,37,1,99,506472,0.02,4.2269,10.7348
7,9,0,5,287118,0.0,3.69,10.1181
7,9,1,0,300373,0.0,3.69,10.1181
7,49,0,0,84430,0.0,3.0031,10.7449
7,49,1,0,82835,0.0,3.0031,10.7449
7,8,0,0,183831,0.0,1.3858,9.0078
7,8,1,9,181711,0.0,1.3858,9.0078
7,26,0,10,236322,0.0,5.1717,9.8345
7,26,1,22,247359,0.01,5.1717,9.8345
7,34,0,0,82823,0.0,1.496,9.7049
7,34,1,5,84414,0.01,1.496,9.7049
7,36,0,37,168139,0.02,1.4427,10.7449
7,36,1,0,175965,0.0,1.4427,10.7449
7,38,0,0,80340,0.0,3.0031,10.7449
7,38,1,0,78458,0.0,3.0031,10.7449
7,40,0,0,46841,0.0,1.2724,10.8209
7,40,1,19,45533,0.04,1.2724,10.8209
7,45,0,0,258948,0.0,2.1735,10.9768
7,45,1,22,269538,0.01,2.1735,10.9768
7,46,0,40,92405,0.04,1.6163,4.8054
7,46,1,20,93712,0.02,1.6163,4.8054
7,1,0,25,197966,0.01,3.0446,10.7474
7,1,1,0,198051,0.0,3.0446,10.7474
7,11,0,18,257524,0.01,3.0314,10.7639
7,11,1,12,260508,0.0,3.0314,10.7639
7,12,0,0,105239,0.0,3.0031,10.7449
7,12,1,10,102792,0.01,3.0031,10.7449
7,19,0,0,130083,0.0,1.3112,4.8187
7,19,1,9,124992,0.01,1.3112,4.8187
7,43,0,13,353306,0.0,1.7986,6.0257
7,43,1,0,344299,0.0,1.7986,6.0257
7,6,0,267,2662541,0.01,5.0861,13.6058
7,6,1,232,2797221,0.01,5.0861,13.6058
7,17,0,23,373920,0.01,3.322,10.9717
7,17,1,0,371269,0.0,3.322,10.9717
7,27,0,21,219195,0.01,3.3652,10.8036
7,27,1,48,213202,0.02,3.3652,10.8036
7,41,0,51,399454,0.01,3.8871,11.2927
7,41,1,8,396031,0.0,3.8871,11.2927
7,2,0,22,920331,0.0,3.9703,11.7843
7,2,1,53,927905,0.01,3.9703,11.7843
7,10,0,22,289323,0.01,2.4017,11.2759
7,10,1,11,291026,0.0,2.4017,11.2759
7,44,0,20,1245679,0.0,2.9827,11.2063
7,44,1,48,1285949,0.0,2.9827,11.2063
7,5,0,0,341727,0.0,1.3312,7.9515
7,5,1,16,346970,0.0,1.3312,7.9515
7,13,0,13,203688,0.01,1.3182,7.7456
7,13,1,41,204323,0.02,1.3182,7.7456
7,0,0,52,544901,0.01,3.6847,8.1274
7,0,1,114,587695,0.02,3.6847,8.1274
7,28,0,12,165815,0.01,5.9207,6.5945
7,28,1,43,175680,0.02,5.9207,6.5945
7,33,0,5,155177,0.0,3.0031,10.7449
7,33,1,15,166295,0.01,3.0031,10.7449
7,35,0,48,461327,0.01,3.7386,10.7438
7,35,1,121,488927,0.02,3.7386,10.7438
7,29,0,97,3062785,0.0,3.6595,11.008
7,29,1,95,3309768,0.0,3.6595,11.008
7,30,0,41,734753,0.01,1.8108,10.7429
7,30,1,43,727981,0.01,1.8108,10.7429
7,48,0,1,158636,0.0,2.7145,8.0361
7,48,1,13,161815,0.01,2.7145,8.0361
7,7,0,20,551942,0.0,7.8081,10.1283
7,7,1,0,591179,0.0,7.8081,10.1283
7,16,0,10,346341,0.0,2.4691,7.2741
7,16,1,0,362334,0.0,2.4691,7.2741
7,24,0,0,156519,0.0,3.0031,12.3447
7,24,1,0,159217,0.0,3.0031,12.3447
7,3,0,7650,350233,2.18,5.0703,12.5199
7,3,1,7402,340517,2.17,5.0703,12.5199
7,14,0,15882,619175,2.57,12.7474,13.0029
7,14,1,13850,626329,2.21,12.7474,13.0029
7,15,0,12029,391412,3.07,3.2582,11.8302
7,15,1,11399,405418,2.81,3.2582,11.8302
7,18,0,8581,455722,1.88,6.1434,13.2627
7,18,1,7136,463659,1.54,6.1434,13.2627
7,20,0,5241,258205,2.03,4.9012,12.26
7,20,1,5100,262248,1.94,4.9012,12.26
7,23,0,11222,326071,3.44,3.3224,16.994
7,23,1,8624,330091,2.61,3.3224,16.994
7,31,0,17821,797724,2.23,4.651,13.1423
7,31,1,13418,820377,1.64,4.651,13.1423
7,39,0,21525,947627,2.27,2.8974,12.4766
7,39,1,15014,986431,1.52,2.8974,12.4766
7,21,0,4295,113391,3.79,3.0031,10.724
7,21,1,3503,110311,3.18,3.0031,10.724
7,42,0,2961,71131,4.16,3.0031,9.3621
7,42,1,2026,68339,2.96,3.0031,9.3621
7,47,0,14638,476467,3.07,1.6115,11.1075
7,47,1,15066,491074,3.07,1.6115,11.1075
7,4,0,19231,506921,3.79,3.9797,9.6894
7,4,1,20789,551639,3.77,3.9797,9.6894
7,22,0,11150,553810,2.01,4.4953,10.531
7,22,1,9801,552807,1.77,4.4953,10.531
7,25,0,11118,547826,2.03,3.0031,10.7449
7,25,1,10372,547030,1.9,3.0031,10.7449
7,37,0,17321,496827,3.49,4.2269,10.7348
7,37,1,20059,506472,3.96,4.2269,10.7348
7,9,0,8358,287118,2.91,3.69,10.1181
7,9,1,9107,300373,3.03,3.69,10.1181
7,49,0,4183,84430,4.95,3.0031,10.7449
7,49,1,3706,82835,4.47,3.0031,10.7449
7,8,0,6231,183831,3.39,1.3858,9.0078
7,8,1,6076,181711,3.34,1.3858,9.0078
7,26,0,12990,236322,5.5,5.1717,9.8345
7,26,1,12787,247359,5.17,5.1717,9.8345
7,34,0,3544,82823,4.28,1.496,9.7049
7,34,1,3570,84414,4.23,1.496,9.7049
7,36,0,4362,168139,2.59,1.4427,10.7449
7,36,1,3731,175965,2.12,1.4427,10.7449
7,38,0,2202,80340,2.74,3.0031,10.7449
7,38,1,1843,78458,2.35,3.0031,10.7449
7,40,0,2658,46841,5.67,1.2724,10.8209
7,40,1,2728,45533,5.99,1.2724,10.8209
7,45,0,8351,258948,3.22,2.1735,10.9768
7,45,1,7859,269538,2.92,2.1735,10.9768
7,46,0,2830,92405,3.06,1.6163,4.8054
7,46,1,2986,93712,3.19,1.6163,4.8054
7,1,0,7088,197966,3.58,3.0446,10.7474
7,1,1,6436,198051,3.25,3.0446,10.7474
7,11,0,9558,257524,3.71,3.0314,10.7639
7,11,1,8698,260508,3.34,3.0314,10.7639
7,12,0,4466,105239,4.24,3.0031,10.7449
7,12,1,3606,102792,3.51,3.0031,10.7449
7,19,0,2547,130083,1.96,1.3112,4.8187
7,19,1,2335,124992,1.87,1.3112,4.8187
7,43,0,9267,353306,2.62,1.7986,6.0257
7,43,1,10044,344299,2.92,1.7986,6.0257
7,6,0,84471,2662541,3.17,5.0861,13.6058
7,6,1,79681,2797221,2.85,5.0861,13.6058
7,17,0,8064,373920,2.16,3.322,10.9717
7,17,1,6611,371269,1.78,3.322,10.9717
7,27,0,4990,219195,2.28,3.3652,10.8036
7,27,1,4313,213202,2.02,3.3652,10.8036
7,41,0,9549,399454,2.39,3.8871,11.2927
7,41,1,7804,396031,1.97,3.8871,11.2927
7,2,0,22365,920331,2.43,3.9703,11.7843
7,2,1,20038,927905,2.16,3.9703,11.7843
7,10,0,5283,289323,1.83,2.4017,11.2759
7,10,1,4658,291026,1.6,2.4017,11.2759
7,44,0,28756,1245679,2.31,2.9827,11.2063
7,44,1,24740,1285949,1.92,2.9827,11.2063
7,5,0,18594,341727,5.44,1.3312,7.9515
7,5,1,15938,346970,4.59,1.3312,7.9515
7,13,0,7361,203688,3.61,1.3182,7.7456
7,13,1,6684,204323,3.27,1.3182,7.7456
7,0,0,23928,544901,4.39,3.6847,8.1274
7,0,1,22948,587695,3.9,3.6847,8.1274
7,28,0,7251,165815,4.37,5.9207,6.5945
7,28,1,6255,175680,3.56,5.9207,6.5945
7,33,0,10573,155177,6.81,3.0031,10.7449
7,33,1,9378,166295,5.64,3.0031,10.7449
7,35,0,23688,461327,5.13,3.7386,10.7438
7,35,1,24916,488927,5.1,3.7386,10.7438
7,29,0,88025,3062785,2.87,3.6595,11.008
7,29,1,94706,3309768,2.86,3.6595,11.008
7,30,0,23021,734753,3.13,1.8108,10.7429
7,30,1,21580,727981,2.96,1.8108,10.7429
7,48,0,5052,158636,3.18,2.7145,8.0361
7,48,1,3637,161815,2.25,2.7145,8.0361
7,7,0,12854,551942,2.33,7.8081,10.1283
7,7,1,10296,591179,1.74,7.8081,10.1283
7,16,0,9695,346341,2.8,2.4691,7.2741
7,16,1,9331,362334,2.58,2.4691,7.2741
7,24,0,6668,156519,4.26,3.0031,12.3447
7,24,1,7487,159217,4.7,3.0031,12.3447
6,3,0,3253,351880,0.92,5.5804,12.4042
6,3,1,681,342171,0.2,5.5804,12.4042
6,14,0,5947,618625,0.96,10.9531,14.5342
6,14,1,1406,626942,0.22,10.9531,14.5342
6,15,0,3287,390068,0.84,4.8393,12.0323
6,15,1,453,404291,0.11,4.8393,12.0323
6,18,0,3098,454277,0.68,8.1385,17.1206
6,18,1,618,463269,0.13,8.1385,17.1206
6,20,0,3079,258349,1.19,4.8363,16.3839
6,20,1,593,262491,0.23,4.8363,16.3839
6,23,0,3005,323983,0.93,4.7385,20.3446
6,23,1,658,328334,0.2,4.7385,20.3446
6,31,0,6793,802584,0.85,5.291,14.5493
6,31,1,1864,826595,0.23,5.291,14.5493
6,39,0,7647,947965,0.81,3.5588,15.6765
6,39,1,1527,987170,0.15,3.5588,15.6765
6,21,0,886,112722,0.79,2.8866,12.0314
6,21,1,262,109955,0.24,2.8866,12.0314
6,42,0,1087,70152,1.55,2.8866,9.4448
6,42,1,166,67719,0.25,2.8866,9.4448
6,47,0,6760,474997,1.42,1.669,12.5167
6,47,1,1260,490055,0.26,1.669,12.5167
6,4,0,9098,502026,1.81,3.1323,9.9863
6,4,1,3047,547302,0.56,3.1323,9.9863
6,22,0,5753,555297,1.04,3.1074,11.044
6,22,1,1919,555705,0.35,3.1074,11.044
6,25,0,5406,548902,0.98,2.8866,12.0027
6,25,1,1708,548676,0.31,2.8866,12.0027
6,37,0,3541,496494,0.71,4.1872,12.0011
6,37,1,1366,507247,0.27,4.1872,12.0011
6,9,0,2996,285739,1.05,3.0669,11.0575
6,9,1,953,299445,0.32,3.0669,11.0575
6,49,0,1198,83617,1.43,0.8835,9.8381
6,49,1,194,82077,0.24,0.8835,9.8381
6,8,0,2407,182465,1.32,1.3937,10.5188
6,8,1,1079,180863,0.6,1.3937,10.5188
6,26,0,3589,233941,1.53,3.4323,9.0703
6,26,1,866,245163,0.35,3.4323,9.0703
6,34,0,1086,82124,1.32,1.7349,10.5422
6,34,1,223,83696,0.27,1.7349,10.5422
6,36,0,1406,166791,0.84,2.0783,10.5832
6,36,1,488,174844,0.28,2.0783,10.5832
6,38,0,652,79696,0.82,2.8866,12.0027
6,38,1,86,77882,0.11,2.8866,12.0027
6,40,0,544,46373,1.17,1.3173,11.2328
6,40,1,105,45081,0.23,1.3173,11.2328
6,45,0,3248,258060,1.26,1.2191,12.3812
6,45,1,628,269139,0.23,1.2191,12.3812
6,46,0,1334,91253,1.46,1.6631,5.6253
6,46,1,476,92632,0.51,1.6631,5.6253
6,1,0,1685,196954,0.86,1.7009,11.9939
6,1,1,362,197058,0.18,1.7009,11.9939
6,11,0,3623,255412,1.42,1.4818,12.0216
6,11,1,773,258740,0.3,1.4818,12.0216
6,12,0,973,103960,0.94,2.8866,12.0027
6,12,1,186,101704,0.18,2.8866,12.0027
6,19,0,761,129547,0.59,1.6689,5.1206
6,19,1,162,124911,0.13,1.6689,5.1206
6,43,0,4424,351290,1.26,1.2108,7.3453
6,43,1,690,343039,0.2,1.2108,7.3453
6,6,0,38708,2657305,1.46,5.3043,16.0992
6,6,1,11441,2795838,0.41,5.3043,16.0992
6,17,0,4248,372416,1.14,3.4032,13.4512
6,17,1,1406,371015,0.38,3.4032,13.4512
6,27,0,2307,218352,1.06,3.142,13.0972
6,27,1,629,212692,0.3,3.142,13.0972
6,41,0,6626,397694,1.67,4.4825,13.5729
6,41,1,1678,395578,0.42,4.4825,13.5729
6,2,0,9937,914344,1.09,2.8893,12.5655
6,2,1,2741,924234,0.3,2.8893,12.5655
6,10,0,4343,287653,1.51,2.0407,14.7276
6,10,1,1109,290085,0.38,2.0407,14.7276
6,44,0,16280,1243543,1.31,2.9667,12.585
6,44,1,4309,1285233,0.34,2.9667,12.585
6,5,0,4188,340525,1.23,0.6744,8.8334
6,5,1,758,345725,0.22,0.6744,8.8334
6,13,0,2549,202513,1.26,1.247,8.0271
6,13,1,276,203454,0.14,1.247,8.0271
6,0,0,7851,542371,1.45,7.5724,10.4056
6,0,1,2083,585225,0.36,7.5724,10.4056
6,28,0,1442,164285,0.88,7.8005,7.2471
6,28,1,422,174145,0.24,7.8005,7.2471
6,33,0,2246,153495,1.46,2.8866,12.0027
6,33,1,567,164793,0.34,2.8866,12.0027
6,35,0,4740,460251,1.03,7.9293,11.9964
6,35,1,1238,488236,0.25,7.9293,11.9964
6,29,0,31514,3062065,1.03,3.2377,12.2285
6,29,1,11161,3313672,0.34,3.2377,12.2285
6,30,0,7307,735374,0.99,1.8119,13.3135
6,30,1,1661,729821,0.23,1.8119,13.3135
6,32,0,3858,316363,1.22,1.9071,11.8588
6,32,1,1287,320954,0.4,1.9071,11.8588
6,48,0,1590,158890,1.0,2.899,10.3425
6,48,1,475,162651,0.29,2.899,10.3425
6,7,0,6338,550847,1.15,6.9971,11.6107
6,7,1,2072,590553,0.35,6.9971,11.6107
6,16,0,4023,346758,1.16,2.5786,7.9737
6,16,1,1482,363008,0.41,2.5786,7.9737
6,24,0,1762,155527,1.13,2.8866,12.0713
6,24,1,387,158930,0.24,2.8866,12.0713
4,3,0,948,351880,0.27,5.5804,12.4042
4,3,1,1162,342171,0.34,5.5804,12.4042
4,14,0,1221,618625,0.2,10.9531,14.5342
4,14,1,1570,626942,0.25,10.9531,14.5342
4,15,0,1042,390068,0.27,4.8393,12.0323
4,15,1,1378,404291,0.34,4.8393,12.0323
4,18,0,2142,454277,0.47,8.1385,17.1206
4,18,1,1964,463269,0.42,8.1385,17.1206
4,20,0,593,258349,0.23,4.8363,16.3839
